"Hand #","Marked","Site","Date","Stake","My C Won","Final Hand","Hole Cards","PF Act","Flop","F Act","Turn","T Act","River","R Act","Winner","Winning Hand","Pot","Rake","Position","Hand"
"4430633072","","Ignition","2023/03/03  7:37 pm","$0.05 NL (6 max)","-$0.05","(folded preflop)","9060000","F","141102","","13","","9","","P4-bfb2015ba68e945ddfff3bc90e00ec25","(did not show hand)","$0.79","$0.03","BB","96o"
"4430633043","","Ignition","2023/03/03  7:37 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","4020000","F","0","","0","","0","","P4-7242baa287c82a5b2b12736b85f29904","(did not show hand)","$0.04","$0.00","BTN","42o"
"4430632880","","Ignition","2023/03/03  7:36 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","13020000","F","60904","","13","","2","","P1-112b1631ad0720e83596c3853537a577","High Card, Ace","$0.42","$0.02","EP","K2s"
"4430632862","","Ignition","2023/03/03  7:36 pm","$0.05 NL (6 max)","$0.07","(did not show hand)","13120000","R","0","","0","","0","","Hero","(did not show hand)","$0.12","$0.00","EP","KQo"
"4430632802","","Ignition","2023/03/03  7:36 pm","$0.05 NL (6 max)","-$0.02","(folded preflop)","12090000","F","0","","0","","0","","P4-7242baa287c82a5b2b12736b85f29904","(did not show hand)","$0.12","$0.00","SB","Q9o"
"4430632758","","Ignition","2023/03/03  7:36 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","11080000","F","0","","0","","0","","P5-8e57a668e75f188acf5942e53f8f35a5","(did not show hand)","$0.04","$0.00","MP","J8s"
"4430632582","","Ignition","2023/03/03  7:36 pm","$0.05 NL (6 max)","$0.27","(did not show hand)","10100000","R","70410","B","5","B","0","","Hero","(did not show hand)","$0.56","$0.02","MP","TT"
"4430632526","","Ignition","2023/03/03  7:36 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","6040000","F","80213","","0","","0","","P4-b922a2edb13b0011234c0dd7d2da25ba","(did not show hand)","$1.07","$0.05","MP","64s"
"4430632479","","Ignition","2023/03/03  7:36 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","11070000","F","0","","0","","0","","P6-f0a0afbaaf0a197c0490563026d59f4d","(did not show hand)","$0.04","$0.00","CO","J7o"
"4430632395","","Ignition","2023/03/03  7:35 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","13060000","F","0","","0","","0","","P5-77802f73e7081004db37e5616b75bfc0","(did not show hand)","$0.04","$0.00","CO","K6o"
"4430632232","","Ignition","2023/03/03  7:35 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","14060000","F","0","","0","","0","","P1-898c07e30a121268853f1a1afa08371b","(did not show hand)","$0.12","$0.00","BTN","A6o"
"4430632217","","Ignition","2023/03/03  7:35 pm","$0.05 NL (6 max)","$0.09","(did not show hand)","14090000","X","80706","R","0","","0","","Hero","(did not show hand)","$0.20","$0.01","BB","A9o"
"4430632188","","Ignition","2023/03/03  7:35 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","6020000","F","71104","","13","","10","","P4-4e9ee5110617f55d411fd16f8c61eb03","Two Pair, Kings and Jacks","$10.02","$0.50","CO","62o"
"4430632079","","Ignition","2023/03/03  7:35 pm","$0.05 NL (6 max)","$0.25","Three of a Kind, Aces","14100000","R","140614","B","13","X","11","X","Hero","Three of a Kind, Aces","$0.52","$0.02","BTN","ATs"
"4430631978","","Ignition","2023/03/03  7:35 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","11050000","F","0","","0","","0","","P6-042cc650cf22e7d2719c7bd4df232bf8","(did not show hand)","$0.12","$0.00","BTN","J5s"
"4430631880","","Ignition","2023/03/03  7:34 pm","$0.05 NL (6 max)","$0.05","(did not show hand)","11090000","R","0","","0","","0","","Hero","(did not show hand)","$0.10","$0.00","SB","J9s"
"4430631797","","Ignition","2023/03/03  7:34 pm","$0.05 NL (6 max)","-$0.02","(folded preflop)","12060000","F","0","","0","","0","","P5-8e57a668e75f188acf5942e53f8f35a5","(did not show hand)","$0.12","$0.00","SB","Q6o"
"4430631759","","Ignition","2023/03/03  7:34 pm","$0.05 NL (6 max)","$0.07","(did not show hand)","10100000","R","0","","0","","0","","Hero","(did not show hand)","$0.12","$0.00","EP","TT"
"4430631458","","Ignition","2023/03/03  7:33 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","6020000","F","40708","","14","","6","","P1-898c07e30a121268853f1a1afa08371b","Two Pair, Aces and Sixes","$6.59","$0.32","BTN","62o"
"4430631437","","Ignition","2023/03/03  7:33 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","12060000","F","21007","","0","","0","","P5-578433b3bb167b5f1fafdbbb2daf94a2","(did not show hand)","$0.10","$0.00","MP","Q6o"
"4430631421","","Ignition","2023/03/03  7:33 pm","$0.05 NL (6 max)","$0.05","(did not show hand)","10060000","X","140512","X","12","B","0","","Hero","(did not show hand)","$0.10","$0.00","BB","T6o"
"4430631346","","Ignition","2023/03/03  7:33 pm","$0.05 NL (6 max)","$0.44","(did not show hand)","14120000","C","100613","XR","0","","0","","Hero","(did not show hand)","$0.77","$0.03","BB","AQo"
"4430631308","","Ignition","2023/03/03  7:33 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","11080000","F","0","","0","","0","","P1-112b1631ad0720e83596c3853537a577","(did not show hand)","$0.04","$0.00","EP","J8s"
"4430631206","","Ignition","2023/03/03  7:33 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","11030000","F","0","","0","","0","","P6-4d31ba80fcb5c934f11f21e7fb14b1ba","(did not show hand)","$0.04","$0.00","MP","J3o"
"4430631112","","Ignition","2023/03/03  7:33 pm","$0.05 NL (6 max)","-$0.02","(folded preflop)","14070000","F","0","","0","","0","","P4-bfb2015ba68e945ddfff3bc90e00ec25","(did not show hand)","$0.12","$0.00","SB","A7s"
"4430630972","","Ignition","2023/03/03  7:33 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","3020000","F","0","","0","","0","","P6-4d31ba80fcb5c934f11f21e7fb14b1ba","(did not show hand)","$0.12","$0.00","CO","32o"
"4430630948","","Ignition","2023/03/03  7:32 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","9050000","F","0","","0","","0","","P6-042cc650cf22e7d2719c7bd4df232bf8","(did not show hand)","$0.40","$0.00","EP","95o"
"4430630906","","Ignition","2023/03/03  7:32 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","9060000","F","21308","","0","","0","","P3-c95adfd587551f2277111fe715616f02","(did not show hand)","$0.45","$0.02","CO","96o"
"4430630776","","Ignition","2023/03/03  7:32 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","13070000","F","0","","0","","0","","P4-7242baa287c82a5b2b12736b85f29904","(did not show hand)","$0.12","$0.00","BTN","K7o"
"4430630761","","Ignition","2023/03/03  7:32 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","13070000","F","0","","0","","0","","P2-7c812a89205c379f8ae0edcdd43cd8e5","(did not show hand)","$0.12","$0.00","MP","K7o"
"4430630719","","Ignition","2023/03/03  7:32 pm","$0.05 NL (6 max)","-$0.05","(folded preflop)","10070000","F","0","","0","","0","","P4-bfb2015ba68e945ddfff3bc90e00ec25","(did not show hand)","$0.17","$0.00","BB","T7s"
"4430630459","","Ignition","2023/03/03  7:32 pm","$0.05 NL (6 max)","-$0.02","(folded preflop)","9060000","F","0","","0","","0","","P6-60501631b3d548799a2de7a3f18c5439","(did not show hand)","$0.12","$0.00","SB","96s"
"4430630341","","Ignition","2023/03/03  7:31 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","9050000","F","0","","0","","0","","P3-d41a45562c7ad6df9eabf05743858519","(did not show hand)","$0.12","$0.00","MP","95o"
"4430630300","","Ignition","2023/03/03  7:31 pm","$0.05 NL (6 max)","$0.19","(did not show hand)","13130000","R","0","","0","","0","","Hero","(did not show hand)","$0.31","$0.00","CO","KK"
"4430630259","","Ignition","2023/03/03  7:31 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","13110000","F","0","","0","","0","","P5-77802f73e7081004db37e5616b75bfc0","(did not show hand)","$0.12","$0.00","BTN","KJo"
"4430630026","","Ignition","2023/03/03  7:31 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","13050000","F","0","","0","","0","","P1-898c07e30a121268853f1a1afa08371b","(did not show hand)","$0.12","$0.00","CO","K5o"
"4430629976","","Ignition","2023/03/03  7:31 pm","$0.05 NL (6 max)","-$0.02","(folded preflop)","13020000","F","0","","0","","0","","P4-b922a2edb13b0011234c0dd7d2da25ba","(did not show hand)","$0.12","$0.00","SB","K2o"
"4430629694","","Ignition","2023/03/03  7:30 pm","$0.05 NL (6 max)","-$0.05","(folded preflop)","10070000","F","111313","","14","","5","","P6-4d31ba80fcb5c934f11f21e7fb14b1ba","Two Pair, Kings and Tens","$0.57","$0.02","BB","T7o"
"4430629626","","Ignition","2023/03/03  7:30 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","4020000","F","110807","","10","","14","","P2-7c812a89205c379f8ae0edcdd43cd8e5","Straight, Jack High","$2.25","$0.11","BTN","42s"
"4430629534","","Ignition","2023/03/03  7:30 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","10020000","F","0","","0","","0","","P1-99b577b9e182e735c95ae0ee8ad48a03","(did not show hand)","$0.04","$0.00","EP","T2o"
"4430629434","","Ignition","2023/03/03  7:30 pm","$0.05 NL (6 max)","-$0.02","(folded preflop)","12060000","F","0","","0","","0","","P3-89a166ad0eb8bf8e3872cdf8e5978add","(did not show hand)","$0.12","$0.00","SB","Q6o"
"4430629424","","Ignition","2023/03/03  7:30 pm","$0.05 NL (6 max)","$1.29","(did not show hand)","8080000","C","120308","XC","13","XR","0","","Hero","(did not show hand)","$2.69","$0.13","BB","88"
"4430629328","","Ignition","2023/03/03  7:29 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","11100000","F","20707","","4","","0","","P6-f0a0afbaaf0a197c0490563026d59f4d","(did not show hand)","$0.61","$0.03","BTN","JTs"
"4430629278","","Ignition","2023/03/03  7:29 pm","$0.05 NL (6 max)","$0.02","(did not show hand)","13070000","","0","","0","","0","","Hero","(did not show hand)","$0.04","$0.00","BB","K7o"
"4430629061","","Ignition","2023/03/03  7:29 pm","$0.05 NL (6 max)","$0.57","(did not show hand)","14130000","RR","0","","0","","0","","Hero","(did not show hand)","$1.07","$0.00","MP","AKo"
"4430628895","","Ignition","2023/03/03  7:29 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","14030000","F","131004","","11","","6","","P5-a862a39dd7bde45bab50b051b4bd83f4","(did not show hand)","$0.30","$0.01","MP","A3o"
"4430628837","","Ignition","2023/03/03  7:28 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","9020000","F","100505","","6","","0","","P3-89a166ad0eb8bf8e3872cdf8e5978add","(did not show hand)","$0.32","$0.01","EP","92o"
"4430628759","","Ignition","2023/03/03  7:28 pm","$0.05 NL (6 max)","$0.20","Two Pair, Queens and Nines","9080000","R","120913","B","12","X","7","X","Hero","Two Pair, Queens and Nines","$0.44","$0.02","SB","98o"
"4430628589","","Ignition","2023/03/03  7:28 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","11030000","F","0","","0","","0","","P4-7242baa287c82a5b2b12736b85f29904","(did not show hand)","$0.35","$0.00","CO","J3o"
"4430628570","","Ignition","2023/03/03  7:28 pm","$0.05 NL (6 max)","$0.07","(did not show hand)","13120000","R","0","","0","","0","","Hero","(did not show hand)","$0.12","$0.00","CO","KQo"
"4430628505","","Ignition","2023/03/03  7:28 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","7050000","F","21006","","0","","0","","P4-4e9ee5110617f55d411fd16f8c61eb03","(did not show hand)","$0.30","$0.01","MP","75o"
"4430628278","","Ignition","2023/03/03  7:27 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","12040000","F","90907","","0","","0","","P3-580505d5a4b655a1b2d3afe1949ec9b2","(did not show hand)","$0.95","$0.04","BTN","Q4o"
"4430628270","","Ignition","2023/03/03  7:27 pm","$0.05 NL (6 max)","-$0.10","(folded flop)","14080000","C","41311","F","0","","0","","P1-898c07e30a121268853f1a1afa08371b","(did not show hand)","$0.20","$0.01","BB","A8o"
"4430628101","","Ignition","2023/03/03  7:27 pm","$0.05 NL (6 max)","$0.07","(did not show hand)","9090000","R","0","","0","","0","","Hero","(did not show hand)","$0.12","$0.00","BTN","99"
"4430628093","","Ignition","2023/03/03  7:27 pm","$0.05 NL (6 max)","$0.07","(did not show hand)","12100000","R","0","","0","","0","","Hero","(did not show hand)","$0.12","$0.00","EP","QTs"
"4430627936","","Ignition","2023/03/03  7:27 pm","$0.05 NL (6 max)","-$0.02","(folded preflop)","11050000","F","0","","0","","0","","P1-984ace31e11a91f24fe20c1b38a21662","(did not show hand)","$0.12","$0.00","SB","J5o"
"4430627876","","Ignition","2023/03/03  7:27 pm","$0.05 NL (6 max)","-$0.02","(folded preflop)","12110000","F","0","","0","","0","","P6-60501631b3d548799a2de7a3f18c5439","(did not show hand)","$0.12","$0.00","SB","QJo"
"4430627719","","Ignition","2023/03/03  7:26 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","10020000","F","70406","","9","","12","","P2-993d11bb0eca46f3836dec8740c4b716","One Pair, Queens","$2.07","$0.10","CO","T2o"
"4430627688","","Ignition","2023/03/03  7:26 pm","$0.05 NL (6 max)","-$0.05","(folded preflop)","7020000","F","0","","0","","0","","P1-984ace31e11a91f24fe20c1b38a21662","(did not show hand)","$0.10","$0.00","BB","72s"
"4430627560","","Ignition","2023/03/03  7:26 pm","$0.05 NL (6 max)","-$0.05","(folded preflop)","11020000","F","0","","0","","0","","P6-60501631b3d548799a2de7a3f18c5439","(did not show hand)","$0.10","$0.00","BB","J2o"
"4430627410","","Ignition","2023/03/03  7:26 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","10040000","F","0","","0","","0","","P4-7242baa287c82a5b2b12736b85f29904","(did not show hand)","$0.12","$0.00","MP","T4s"
"4430627371","","Ignition","2023/03/03  7:26 pm","$0.05 NL (6 max)","$0.07","(did not show hand)","14050000","R","0","","0","","0","","Hero","(did not show hand)","$0.12","$0.00","BTN","A5s"
"4430627171","","Ignition","2023/03/03  7:25 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","11050000","F","90304","","5","","8","","P5-78a6e946b6ce545ed36b72123fa882c8","High Card, Ace","$0.45","$0.02","MP","J5o"
"4430627146","","Ignition","2023/03/03  7:25 pm","$0.05 NL (6 max)","-$0.15","(folded preflop)","5030000","RF","0","","0","","0","","P2-993d11bb0eca46f3836dec8740c4b716","(did not show hand)","$0.30","$0.00","SB","53s"
"4430627136","","Ignition","2023/03/03  7:25 pm","$0.05 NL (6 max)","-$2.97","Three of a Kind, Sixes","6060000","R","140810","B","11","X","6","RC","P1-984ace31e11a91f24fe20c1b38a21662","Straight, Ace High","$5.96","$0.29","EP","66"
"4430627118","","Ignition","2023/03/03  7:25 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","13030000","F","0","","0","","0","","P5-a862a39dd7bde45bab50b051b4bd83f4","(did not show hand)","$0.32","$0.00","CO","K3o"
"4430626955","","Ignition","2023/03/03  7:25 pm","$0.05 NL (6 max)","$0.02","(did not show hand)","14070000","","0","","0","","0","","Hero","(did not show hand)","$0.04","$0.00","BB","A7o"
"4430626726","","Ignition","2023/03/03  7:24 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","8040000","F","20209","","10","","0","","P1-984ace31e11a91f24fe20c1b38a21662","(did not show hand)","$0.97","$0.04","MP","84o"
"4430626724","","Ignition","2023/03/03  7:24 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","8020000","F","0","","0","","0","","P5-8e57a668e75f188acf5942e53f8f35a5","(did not show hand)","$0.10","$0.00","EP","82o"
"4430626604","","Ignition","2023/03/03  7:24 pm","$0.05 NL (6 max)","$0.22","(did not show hand)","14140000","R","0","","0","","0","","Hero","(did not show hand)","$0.37","$0.00","BTN","AA"
"4430626587","","Ignition","2023/03/03  7:24 pm","$0.05 NL (6 max)","$0.07","(did not show hand)","14140000","R","0","","0","","0","","Hero","(did not show hand)","$0.12","$0.00","CO","AA"
"4430626489","","Ignition","2023/03/03  7:24 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","11020000","F","70807","","3","","10","","P5-78a6e946b6ce545ed36b72123fa882c8","Flush, Ten High","$0.70","$0.03","CO","J2o"
"4430626419","","Ignition","2023/03/03  7:24 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","14040000","F","0","","0","","0","","P5-77802f73e7081004db37e5616b75bfc0","(did not show hand)","$0.12","$0.00","BTN","A4o"
"4430626297","","Ignition","2023/03/03  7:23 pm","$0.05 NL (6 max)","-$0.02","(folded preflop)","12020000","F","0","","0","","0","","P5-77802f73e7081004db37e5616b75bfc0","(did not show hand)","$0.12","$0.00","SB","Q2o"
"4430626188","","Ignition","2023/03/03  7:23 pm","$0.05 NL (6 max)","-$0.02","(folded preflop)","13080000","F","70312","","0","","0","","P3-c95adfd587551f2277111fe715616f02","(did not show hand)","$0.32","$0.01","SB","K8o"
"4430626158","","Ignition","2023/03/03  7:23 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","14020000","F","90602","","0","","0","","P3-89a166ad0eb8bf8e3872cdf8e5978add","(did not show hand)","$0.47","$0.02","MP","A2o"
"4430625943","","Ignition","2023/03/03  7:23 pm","$0.05 NL (6 max)","-$0.05","(folded flop)","9050000","X","131405","F","0","","0","","P1-984ace31e11a91f24fe20c1b38a21662","(did not show hand)","$0.10","$0.00","BB","95o"
"4430625907","","Ignition","2023/03/03  7:23 pm","$0.05 NL (6 max)","$0.02","(did not show hand)","9020000","","0","","0","","0","","Hero","(did not show hand)","$0.04","$0.00","BB","92s"
"4430625821","","Ignition","2023/03/03  7:23 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","7050000","F","0","","0","","0","","P1-984ace31e11a91f24fe20c1b38a21662","(did not show hand)","$0.04","$0.00","MP","75o"
"4430625817","","Ignition","2023/03/03  7:23 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","11050000","F","0","","0","","0","","P2-993d11bb0eca46f3836dec8740c4b716","(did not show hand)","$0.12","$0.00","CO","J5o"
"4430625673","","Ignition","2023/03/03  7:22 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","13100000","F","110602","","13","","0","","P1-898c07e30a121268853f1a1afa08371b","(did not show hand)","$0.15","$0.00","BTN","KTo"
"4430625637","","Ignition","2023/03/03  7:22 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","14060000","F","0","","0","","0","","P4-7242baa287c82a5b2b12736b85f29904","(did not show hand)","$0.12","$0.00","MP","A6o"
"4430625609","","Ignition","2023/03/03  7:22 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","14030000","F","0","","0","","0","","P5-8e57a668e75f188acf5942e53f8f35a5","(did not show hand)","$0.12","$0.00","BTN","A3o"
"4430625594","","Ignition","2023/03/03  7:22 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","11030000","F","101002","","8","","0","","P1-984ace31e11a91f24fe20c1b38a21662","(did not show hand)","$0.12","$0.00","CO","J3o"
"4430625409","","Ignition","2023/03/03  7:22 pm","$0.05 NL (6 max)","$0.10","(did not show hand)","13120000","R","0","","0","","0","","Hero","(did not show hand)","$0.15","$0.00","SB","KQo"
"4430625308","","Ignition","2023/03/03  7:21 pm","$0.05 NL (6 max)","$0.05","(did not show hand)","7030000","R","0","","0","","0","","Hero","(did not show hand)","$0.10","$0.00","SB","73s"
"4430625151","","Ignition","2023/03/03  7:21 pm","$0.05 NL (6 max)","-$0.05","(folded preflop)","9030000","F","0","","0","","0","","P3-89a166ad0eb8bf8e3872cdf8e5978add","(did not show hand)","$0.12","$0.00","BB","93o"
"4430625127","","Ignition","2023/03/03  7:21 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","10050000","F","41308","","8","","0","","P1-984ace31e11a91f24fe20c1b38a21662","(did not show hand)","$0.85","$0.04","BTN","T5o"
"4430625074","","Ignition","2023/03/03  7:21 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","6050000","F","60705","","7","","0","","P5-a862a39dd7bde45bab50b051b4bd83f4","(did not show hand)","$0.20","$0.01","CO","65o"
"4430624883","","Ignition","2023/03/03  7:21 pm","$0.05 NL (6 max)","-$0.02","(folded preflop)","9080000","F","71413","","0","","0","","P1-984ace31e11a91f24fe20c1b38a21662","(did not show hand)","$0.73","$0.03","SB","98o"
"4430624722","","Ignition","2023/03/03  7:20 pm","$0.05 NL (6 max)","-$0.05","(folded preflop)","12100000","F","130803","","9","","5","","P5-78a6e946b6ce545ed36b72123fa882c8","One Pair, Queens","$1.90","$0.09","BB","QTo"
